ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Total_Spent,Tenure_Days,Tenure_Months,Total_Purchases,Avg_Purchase_Value,High_Gold_Spender,Is_US
10711,1945,Graduation,Married,"$69,755.00 ",0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,SA,80,894,4411,144.9,22,40.63636363636363,1,False
8268,1961,PhD,Married,,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,CA,64,404,4494,147.6,17,23.764705882352942,0,False
2782,1961,PhD,Married,"$54,456.00 ",0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,SP,64,404,4494,147.6,17,23.764705882352942,0,False
9432,1977,Graduation,Together,"$666,666.00 ",1,0,2013-06-02,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,0,SA,48,62,4533,148.9,11,5.636363636363637,0,False
5872,1951,Graduation,Single,"$60,689.00 ",0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,US,74,639,4534,148.9,22,29.045454545454547,0,True
11187,1978,Basic,Single,"$26,487.00 ",1,0,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,CA,47,69,4546,149.3,9,7.666666666666667,0,False
2428,1970,Graduation,Married,"$28,164.00 ",1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,GER,55,78,4562,149.9,9,8.666666666666666,0,False
1726,1970,Graduation,Single,"$22,585.00 ",0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,0,SP,55,81,4609,151.4,5,16.2,0,False
1802,1971,Graduation,Married,"$64,795.00 ",0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,SP,54,680,4669,153.4,21,32.38095238095238,1,False
1162,1987,PhD,Single,"$42,000.00 ",0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,SP,38,653,4676,153.6,20,32.65,0,False
10643,1987,PhD,Single,"$42,000.00 ",0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,AUS,38,653,4676,153.6,20,32.65,0,False
11112,1966,Graduation,Together,"$70,713.00 ",0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,SP,59,1477,4714,154.9,25,59.08,1,False
2114,1946,PhD,Single,"$82,800.00 ",0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,US,79,1315,4723,155.2,26,50.57692307692308,0,True
4261,1946,PhD,Single,"$82,800.00 ",0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,SA,79,1315,4723,155.2,26,50.57692307692308,0,False
2457,1975,Basic,Married,"$30,801.00 ",0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,SP,50,45,4752,156.1,6,7.5,0,False
2495,1974,Master,Married,"$83,891.00 ",0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,SP,51,816,4150,136.3,22,37.09090909090909,0,False
6983,1950,Master,Divorced,"$38,054.00 ",1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,IND,75,45,4200,138.0,7,6.428571428571429,0,False
3436,1969,Graduation,Married,"$14,045.00 ",1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,56,20,4295,141.1,5,4.0,0,False
7505,1957,PhD,Married,"$44,155.00 ",1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,SP,68,46,4302,141.3,5,9.2,0,False
4286,1970,PhD,Single,"$57,642.00 ",0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,IND,55,679,4312,141.7,22,30.863636363636363,0,False
7224,1977,Graduation,Married,"$31,353.00 ",1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,IND,48,31,4323,142.0,6,5.166666666666667,0,False
6215,1977,Graduation,Married,"$31,353.00 ",1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,0,SA,48,31,4323,142.0,6,5.166666666666667,0,False
968,1968,Master,Divorced,"$41,335.00 ",1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,AUS,57,187,4326,142.1,12,15.583333333333334,0,False
4096,1968,Master,Divorced,"$41,335.00 ",1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,US,57,187,4326,142.1,12,15.583333333333334,0,True
3153,1957,PhD,Single,"$40,737.00 ",2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SA,68,17,4344,142.7,4,4.25,0,False
6504,1975,2n Cycle,Together,"$19,789.00 ",1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP,50,78,4362,143.3,9,8.666666666666666,0,False
5329,1949,PhD,Divorced,"$35,946.00 ",1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,AUS,76,11,4416,145.1,4,2.75,0,False
1175,1983,Master,Married,"$36,262.00 ",0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,0,SP,42,426,4423,145.3,12,35.5,1,False
1377,1954,Master,Widow,"$44,551.00 ",0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,SA,71,285,4443,146.0,12,23.75,1,False
4607,1959,Graduation,Together,"$71,367.00 ",0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,66,777,4451,146.2,17,45.705882352941174,1,False
4944,1959,Graduation,Together,"$71,367.00 ",0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,66,777,4451,146.2,17,45.705882352941174,1,False
9483,1959,Graduation,Together,"$57,957.00 ",0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,1,CA,66,637,4455,146.4,25,25.48,0,False
1378,1972,2n Cycle,Together,"$50,334.00 ",0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,SA,53,694,4481,147.2,23,30.17391304347826,1,False
5991,1949,Master,Married,"$48,150.00 ",0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,GER,76,266,4527,148.7,13,20.46153846153846,0,False
2807,1969,Graduation,Married,"$56,796.00 ",0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,SP,56,1001,4639,152.4,27,37.074074074074076,0,False
1052,1969,Graduation,Married,"$56,796.00 ",0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,AUS,56,1001,4639,152.4,27,37.074074074074076,0,False
9760,1963,PhD,Widow,"$52,278.00 ",0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,SA,62,1198,4661,153.1,31,38.645161290322584,1,False
7101,1963,PhD,Widow,"$52,278.00 ",0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,SP,62,1198,4661,153.1,31,38.645161290322584,1,False
9909,1996,2n Cycle,Married,"$7,500.00 ",0,0,2012-11-09,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,1,0,AUS,29,122,4738,155.7,10,12.2,0,False
5907,1952,Master,Married,"$33,444.00 ",1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,73,18,4744,155.8,4,4.5,0,False
793,1973,Graduation,Married,"$20,895.00 ",1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,AUS,52,45,4772,156.8,6,7.5,0,False
8832,1976,Master,Together,"$37,509.00 ",1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,GER,49,123,4796,157.6,9,13.666666666666666,0,False
2535,1978,Master,Married,"$88,097.00 ",1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP,47,844,4821,158.4,20,42.2,1,False
1523,1973,Graduation,Married,"$59,041.00 ",1,1,2014-05-07,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,SA,52,96,4194,137.8,8,12.0,0,False
1839,1974,Graduation,Single,"$43,322.00 ",0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,IND,51,141,4210,138.3,8,17.625,0,False
9972,1955,PhD,Together,"$46,015.00 ",1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,SA,70,46,4218,138.6,5,9.2,0,False
2945,1955,PhD,Together,"$46,015.00 ",1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,CA,70,46,4218,138.6,5,9.2,0,False
9291,1959,Master,Married,"$34,242.00 ",0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,66,15,4239,139.3,4,3.75,0,False
2829,1955,Graduation,Married,"$65,210.00 ",0,1,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,CA,70,731,4252,139.7,22,33.22727272727273,0,False
8594,1958,PhD,Widow,"$50,520.00 ",0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,SP,67,135,4293,141.0,9,15.0,0,False
1592,1970,Graduation,Married,"$90,765.00 ",0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,CA,55,1724,4297,141.2,15,114.93333333333334,0,False
4310,1944,Graduation,Married,"$80,589.00 ",0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,AUS,81,1428,4299,141.2,21,68.0,0,False
6950,1958,Master,Married,"$49,572.00 ",1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,CA,67,54,4337,142.5,7,7.714285714285714,0,False
8492,1978,Graduation,Together,"$75,437.00 ",0,0,2013-11-09,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,SP,47,1493,4373,143.7,23,64.91304347826087,0,False
5684,1971,Master,Divorced,"$44,635.00 ",1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,54,68,4402,144.6,7,9.714285714285714,0,False
5909,1964,Graduation,Married,"$58,512.00 ",0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,GER,61,1171,4424,145.3,20,58.55,1,False
9855,1952,PhD,Single,"$62,000.00 ",0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP,73,1020,4449,146.2,26,39.23076923076923,0,False
975,1956,Graduation,Single,"$54,252.00 ",1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,AUS,69,264,4538,149.1,15,17.6,0,False
8754,1974,PhD,Together,"$45,068.00 ",0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,51,20,4550,149.5,4,5.0,0,False
1456,1979,Graduation,Single,"$60,474.00 ",0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,IND,46,1180,4595,151.0,31,38.064516129032256,1,False
2849,1979,Graduation,Single,"$60,474.00 ",0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,CA,46,1180,4595,151.0,31,38.064516129032256,1,False
9984,1981,2n Cycle,Married,"$56,337.00 ",1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,1,0,SP,44,724,4600,151.1,22,32.90909090909091,1,False
5527,1987,Graduation,Together,"$22,434.00 ",1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,SP,38,58,4642,152.5,7,8.285714285714286,0,False
5628,1982,Graduation,Together,"$61,416.00 ",0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,US,43,1665,4647,152.7,24,69.375,1,True
7627,1975,Master,Married,"$92,163.00 ",0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,1,0,SP,50,2086,4705,154.6,21,99.33333333333333,0,False
1351,1956,Master,Together,"$58,656.00 ",0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,SP,69,1220,4788,157.3,32,38.125,0,False
10629,1973,2n Cycle,Married,,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,0,GER,52,109,4794,157.5,9,12.11111111111111,0,False
10395,1986,Basic,Single,"$8,940.00 ",1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,SP,39,101,4817,158.2,10,10.1,0,False
6961,1974,Graduation,Married,"$26,751.00 ",2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,51,11,4179,137.3,4,2.75,0,False
10196,1978,Graduation,Married,"$71,427.00 ",2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,US,47,614,4250,139.6,20,30.7,0,True
6182,1984,Graduation,Together,"$26,646.00 ",1,0,2014-02-10,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0,US,41,53,4280,140.6,8,6.625,0,True
10432,1974,Graduation,Divorced,"$19,346.00 ",1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,CA,51,22,4291,141.0,5,4.4,0,False
1542,1975,Graduation,Single,"$56,243.00 ",1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,US,50,396,4322,142.0,20,19.8,0,True
4220,1970,PhD,Married,"$59,892.00 ",0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,CA,55,87,4380,143.9,7,12.428571428571429,0,False
4141,1965,Graduation,Together,"$71,613.00 ",0,0,2013-08-21,26,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,0,US,60,776,4453,146.3,21,36.95238095238095,0,True
1940,1986,Graduation,Married,"$25,252.00 ",1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,AUS,39,18,4493,147.6,4,4.5,0,False
1506,1975,Graduation,Single,"$42,160.00 ",1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,0,SP,50,140,4507,148.1,11,12.727272727272727,0,False
6347,1979,Basic,Single,"$15,862.00 ",1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,SP,46,36,4508,148.1,5,7.2,0,False
1361,1974,Master,Married,"$82,584.00 ",0,0,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1,0,SP,51,1435,4531,148.9,16,89.6875,1,False
9422,1989,Graduation,Married,"$38,360.00 ",1,0,2013-05-31,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,AUS,36,131,4535,149.0,9,14.555555555555555,0,False
1081,1957,PhD,Married,"$75,283.00 ",1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,SA,68,1019,4600,151.1,25,40.76,1,False
7458,1956,Master,Together,"$34,941.00 ",1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,AUS,69,97,4621,151.8,8,12.125,0,False
1012,1952,Graduation,Single,"$61,823.00 ",0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,AUS,73,884,4637,152.3,24,36.833333333333336,1,False
5453,1956,Master,Married,"$90,226.00 ",0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,SA,69,2352,4782,157.1,24,98.0,1,False
6818,1974,Graduation,Married,"$44,989.00 ",0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,51,369,4796,157.6,16,23.0625,1,False
7807,1974,Graduation,Married,"$44,989.00 ",0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,51,369,4796,157.6,16,23.0625,1,False
7532,1980,Graduation,Married,"$43,586.00 ",0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,GER,45,132,4809,158.0,10,13.2,0,False
8346,1974,Graduation,Single,"$32,233.00 ",1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,SP,51,296,4820,158.3,12,24.666666666666668,1,False
5564,1969,Graduation,Together,"$62,882.00 ",0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,AUS,56,1338,4830,158.7,20,66.9,1,False
3267,1963,Master,Together,"$57,288.00 ",0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,CA,62,608,4145,136.2,20,30.4,1,False
3091,1981,2n Cycle,Together,"$75,774.00 ",1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SA,44,823,4199,137.9,21,39.19047619047619,1,False
762,1981,2n Cycle,Together,"$75,774.00 ",1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SP,44,823,4199,137.9,21,39.19047619047619,1,False
8029,1988,Master,Single,"$90,247.00 ",0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,US,37,1621,4202,138.0,15,108.06666666666666,0,True
4376,1960,2n Cycle,Single,"$32,218.00 ",0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,1,0,SP,65,93,4275,140.4,7,13.285714285714286,0,False
10981,1988,Graduation,Married,"$84,219.00 ",0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,SA,37,1198,4288,140.9,18,66.55555555555556,0,False
486,1988,Graduation,Married,"$84,219.00 ",0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,CA,37,1198,4288,140.9,18,66.55555555555556,0,False
1158,1966,Graduation,Divorced,"$48,877.00 ",0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,SP,59,144,4316,141.8,8,18.0,0,False
9119,1950,Graduation,Together,"$60,905.00 ",0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,US,75,392,4347,142.8,15,26.133333333333333,0,True
6694,1964,Graduation,Married,"$75,236.00 ",0,1,2013-11-25,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,SP,61,1068,4357,143.1,25,42.72,1,False
10573,1953,Graduation,Divorced,"$62,551.00 ",0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,IND,72,421,4364,143.4,18,23.38888888888889,0,False
10140,1983,PhD,Together,"$70,123.00 ",0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,IND,42,1727,4415,145.0,17,101.58823529411765,0,False
2286,1962,Graduation,Single,"$50,785.00 ",1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,CA,63,114,4433,145.6,8,14.25,0,False
8420,1970,2n Cycle,Married,"$15,315.00 ",0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,55,64,4471,146.9,8,8.0,0,False
10065,1970,2n Cycle,Married,"$15,315.00 ",0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,55,64,4471,146.9,8,8.0,0,False
1029,1970,PhD,Together,"$64,413.00 ",0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,SP,55,279,4473,146.9,12,23.25,0,False
4207,1981,PhD,Married,"$87,171.00 ",0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,SP,44,1298,4565,150.0,25,51.92,0,False
10277,1961,Graduation,Single,"$30,081.00 ",0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,SP,64,42,4634,152.2,5,8.4,0,False
4436,1976,Graduation,Single,"$20,180.00 ",0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,49,137,4635,152.3,8,17.125,0,False
2929,1976,Graduation,Single,"$20,180.00 ",0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,49,137,4635,152.3,8,17.125,0,False
6281,1966,Graduation,Divorced,"$55,686.00 ",0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,SP,59,982,4641,152.5,16,61.375,0,False
10390,1959,2n Cycle,Married,"$26,887.00 ",0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,SP,66,30,4645,152.6,5,6.0,0,False
2574,1977,PhD,Married,"$61,996.00 ",0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,1,0,SP,48,1230,4655,152.9,21,58.57142857142857,0,False
709,1952,Graduation,Divorced,"$51,537.00 ",0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,SA,73,1103,4708,154.7,18,61.27777777777778,1,False
5955,1962,Graduation,Together,"$72,025.00 ",0,0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,SP,63,1932,4730,155.4,16,120.75,1,False
8486,1971,Master,Together,"$30,538.00 ",1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,SP,54,367,4777,156.9,17,21.58823529411765,0,False
10343,1991,2n Cycle,Single,"$61,618.00 ",0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,IND,34,1345,4779,157.0,19,70.78947368421052,1,False
6652,1965,Graduation,Married,"$77,343.00 ",0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,CA,60,1134,4161,136.7,17,66.70588235294117,0,False
8746,1989,Graduation,Married,"$75,433.00 ",1,0,2014-04-05,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,SP,36,1188,4226,138.8,19,62.526315789473685,1,False
4686,1962,PhD,Widow,"$82,571.00 ",0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,SP,63,1686,4229,138.9,24,70.25,1,False
3551,1954,Master,Together,"$60,033.00 ",0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,SP,71,198,4233,139.1,10,19.8,0,False
4338,1983,Graduation,Single,"$39,062.00 ",1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,SP,42,44,4237,139.2,5,8.8,0,False
4444,1972,Graduation,Married,"$30,023.00 ",1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,SP,53,61,4238,139.2,6,10.166666666666666,0,False
498,1970,Graduation,Single,"$30,015.00 ",1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,SP,55,57,4288,140.9,7,8.142857142857142,0,False
8230,1980,Graduation,Married,"$33,228.00 ",1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,SP,45,71,4298,141.2,6,11.833333333333334,0,False
2826,1967,Graduation,Married,"$22,574.00 ",2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,58,37,4385,144.1,7,5.285714285714286,0,False
6222,1967,Graduation,Married,"$22,574.00 ",2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,58,37,4385,144.1,7,5.285714285714286,0,False
7352,1957,Graduation,Married,"$55,267.00 ",0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,CA,68,405,4392,144.3,17,23.823529411764707,0,False
10928,1958,Graduation,Together,"$66,886.00 ",0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,SP,67,599,4427,145.4,17,35.23529411764706,1,False
10736,1971,Graduation,Single,"$72,258.00 ",0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,CA,54,1525,4431,145.6,22,69.31818181818181,1,False
10163,1984,PhD,Single,"$82,733.00 ",0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,SP,41,1323,4433,145.6,20,66.15,0,False
6168,1963,Graduation,Divorced,"$45,146.00 ",1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,IND,62,53,4490,147.5,6,8.833333333333334,0,False
4656,1990,2n Cycle,Single,"$51,250.00 ",1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,SA,35,710,4597,151.0,24,29.583333333333332,0,False
626,1951,Graduation,Married,"$32,871.00 ",1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,US,74,43,4618,151.7,5,8.6,0,True
3870,1978,2n Cycle,Together,"$63,855.00 ",0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,GER,47,1006,4646,152.6,24,41.916666666666664,1,False
6299,1968,PhD,Divorced,"$42,564.00 ",0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,CA,57,813,4684,153.9,24,33.875,1,False
7798,1972,2n Cycle,Together,"$46,344.00 ",0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,CA,53,429,4703,154.5,17,25.235294117647058,1,False
9973,1963,Graduation,Married,"$50,437.00 ",0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP,62,490,4761,156.4,19,25.789473684210527,0,False
4299,1960,Graduation,Together,"$70,971.00 ",0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,SP,65,1825,4787,157.3,34,53.6764705882353,0,False
